longitude,latitude,sqft_living,population,price,ocean_proximity,yr_changed,bedrooms
-122.47,37.76,2680,1587,359600,1,1971,2.0
-122.47,37.76,2842,1396,345700,1,1974,2.0
-122.47,37.76,2465,1170,306700,1,1971,1.0
-122.47,37.76,2064,1055,329600,1,1975,1.0
-122.47,37.76,3525,1675,330000,1,1983,3.0
-122.47,37.76,4001,1886,350000,1,1971,3.0
-122.47,37.76,3200,1391,338000,1,1984,2.0
-122.47,37.75,2399,911,361000,1,1978,1.0
-122.47,37.75,2413,1095,357000,1,1972,1.0
-122.47,37.75,2747,1281,366300,1,1974,1.0
-122.47,37.76,2807,1152,420300,1,1989,1.0
-122.47,37.76,2464,1179,358600,1,1975,1.0
-122.46,37.75,1590,622,500001,1,1971,1.0
-122.46,37.75,1207,465,500001,1,1971,1.0
-122.47,37.75,2713,1090,500001,1,1972,1.0
-122.47,37.75,3238,1293,381700,1,1977,2.0
-122.47,37.75,1598,689,337400,1,1971,1.0
-122.47,37.74,1538,819,333600,1,1971,1.0
-122.45,37.75,2303,862,349000,1,1987,1.0
-122.45,37.75,1997,772,322600,1,1987,1.0
-122.45,37.75,1363,1786,313400,1,1988,1.0
-122.46,37.75,1849,695,394000,1,1971,1.0
-122.45,37.74,1596,642,349500,1,1971,1.0
-122.46,37.74,1905,707,431000,1,1972,1.0
-122.45,37.74,6429,2535,335100,1,1977,4.0
-122.44,37.73,3700,1488,313600,1,1980,2.0
-122.45,37.74,5688,2263,346800,1,1985,3.0
-122.46,37.74,2180,856,416900,1,1971,1.0
-122.46,37.74,2053,791,500001,1,1971,1.0
-122.47,37.74,2055,735,500001,1,1971,1.0
-122.47,37.74,3797,1633,363600,1,1971,2.0
-122.47,37.74,3688,1605,365600,1,1971,2.0
-122.46,37.73,2673,876,500001,1,1971,1.0
-122.46,37.73,3547,1276,426800,1,1971,2.0
-122.46,37.72,2951,1115,405200,0,1971,1.0
-122.47,37.73,2134,936,484600,0,1971,1.0
-122.47,37.73,2151,762,500001,0,1971,1.0
-122.47,37.73,1653,641,500001,0,1973,1.0
-122.47,37.72,1836,767,399000,0,1977,1.0
-122.46,37.73,2401,812,394100,1,1971,1.0
-122.45,37.73,2510,1153,335100,1,1971,1.0
-122.46,37.73,2857,1431,344200,1,1971,1.0
-122.44,37.73,1912,970,275500,1,1984,
-122.44,37.73,2838,1411,261400,1,1971,2.0
-122.45,37.73,1350,752,266200,1,1971,1.0
-122.45,37.73,2035,1193,264200,1,1971,1.0
-122.44,37.73,3581,1670,269200,1,1977,3.0
-122.45,37.72,982,653,231900,1,1971,1.0
-122.45,37.72,1406,771,219300,1,1977,1.0
-122.45,37.72,1773,1083,221200,1,1976,1.0
-122.45,37.72,2690,1795,225000,1,1972,2.0
-122.46,37.72,1723,1216,238600,0,1976,1.0
-122.46,37.72,1207,658,228600,0,1974,1.0
-122.46,37.72,1690,962,221500,0,1975,1.0
-122.46,37.72,2399,1225,244100,0,1978,1.0
-122.46,37.72,2254,1388,232000,0,1984,
-122.47,37.71,2547,1577,237900,0,1979,2.0
-122.47,37.71,1961,1211,239400,0,1981,1.0
-122.47,37.72,968,434,239300,0,1980,1.0
-122.47,37.72,1453,817,246700,0,1977,1.0
-122.47,37.72,1690,770,259700,0,1974,1.0
-122.45,37.72,964,613,228900,1,1978,1.0
-122.45,37.71,2253,1382,221600,0,1978,1.0
-122.46,37.71,1642,1138,219500,0,1971,1.0
-122.46,37.71,1711,1138,225000,0,1974,1.0
-122.46,37.72,1833,1093,211800,0,1986,1.0
-122.48,37.76,2660,1491,348600,1,1975,2.0
-122.48,37.76,2304,1273,332100,1,1975,2.0
-122.48,37.76,2684,1395,323800,1,1971,2.0
-122.48,37.76,2236,1171,322100,1,1973,1.0
-122.48,37.76,1845,1015,331300,1,1971,1.0
-122.48,37.76,3260,1594,336100,1,1971,2.0
-122.49,37.76,1382,708,339800,1,1971,1.0
-122.49,37.76,2564,1092,329600,1,1971,2.0
-122.49,37.76,2245,1091,331200,1,1971,1.0
-122.49,37.76,1792,782,332700,1,1971,1.0
-122.49,37.76,1351,650,339800,1,1975,1.0
-122.49,37.76,1724,795,353600,1,1974,1.0
-122.49,37.76,1637,729,323100,1,1974,1.0
-122.48,37.75,2095,1126,318400,1,1972,1.0
-122.48,37.75,2515,1583,317600,1,1971,1.0
-122.48,37.74,2453,1056,311800,0,1971,2.0
-122.48,37.75,2203,1052,329200,1,1974,1.0
-122.48,37.75,2555,1285,314700,1,1975,2.0
-122.48,37.75,2074,1136,331000,1,1971,1.0
-122.49,37.75,2181,1041,320200,0,1975,1.0
-122.49,37.75,2140,1105,308500,0,1976,1.0
-122.49,37.75,2341,1092,297800,0,1978,1.0
-122.49,37.75,2044,979,319100,0,1980,1.0
-122.49,37.75,2387,1041,321200,0,1975,1.0
-122.49,37.75,2226,1177,323800,0,1971,1.0
-122.49,37.74,2189,1147,321300,0,1971,1.0
-122.48,37.74,2285,1211,323100,0,1971,1.0
-122.48,37.74,2166,1072,314300,0,1971,1.0
-122.48,37.74,2841,1372,335000,0,1971,2.0
-122.49,37.73,1190,497,438500,0,1975,1.0
-122.49,37.74,1186,487,340800,0,1975,1.0
-122.49,37.74,2442,1188,317700,0,1971,1.0
-122.49,37.74,2302,1154,315200,0,1971,1.0
-122.48,37.73,1597,566,500001,0,1971,1.0
-122.48,37.73,2382,867,371500,0,1976,1.0
-122.49,37.73,1937,742,369400,0,1984,1.0
-122.49,37.73,1399,530,433300,0,1986,1.0
-122.49,37.73,1821,742,406200,0,1987,1.0
-122.48,37.73,3195,2410,350000,0,1985,3.0
-122.47,37.72,1176,564,350000,0,1976,1.0
-122.48,37.71,3850,1497,400000,0,1980,4.0
-122.48,37.72,1405,733,187500,0,1978,1.0
-122.48,37.72,2403,1281,112500,0,1977,2.0
-122.5,37.76,2018,1142,307700,0,1971,1.0
-122.5,37.76,2108,1299,316200,0,1980,1.0
-122.5,37.76,1993,1009,295600,0,1973,1.0
-122.5,37.76,1408,891,296300,0,1975,1.0
-122.5,37.76,1491,841,278800,0,1977,1.0
-122.5,37.75,1672,838,291500,0,1978,1.0
-122.5,37.75,2373,1247,283200,0,1980,1.0
-122.51,37.76,2345,1439,268900,0,1980,2.0
-122.51,37.76,2527,1332,274200,0,1980,2.0
-122.51,37.76,2320,1499,260800,0,1983,2.0
-122.5,37.76,2226,1272,284100,0,1977,1.0
-122.5,37.76,1673,1078,272300,0,1978,1.0
-122.5,37.75,1620,941,270200,0,1978,
-122.5,37.75,1819,1137,271800,0,1979,
-122.54,37.76,1592,920,272200,0,1978,1.0
-122.5,37.75,1739,872,286300,0,1979,1.0
-122.5,37.74,2310,1266,297800,0,1983,1.0
-122.5,37.74,1771,1098,296600,0,1978,1.0
-122.49,37.74,1472,820,300000,0,1979,1.0
-122.5,37.74,2374,1087,275700,0,1979,1.0
-122.5,37.74,2527,1434,275700,0,1979,2.0
-122.5,37.75,2298,1429,272400,0,1977,1.0
-122.5,37.74,2792,1640,272800,0,1979,2.0
-122.5,37.74,1667,1041,273700,0,1981,1.0
-122.5,37.74,2082,1154,268100,0,1979,1.0
-122.54,37.74,2006,1230,271100,0,1981,1.0
-122.46,37.79,2005,847,500001,1,1971,1.0
-122.46,37.78,2165,1067,350000,1,1971,2.0
-122.46,37.78,2594,1421,350000,1,1971,2.0
-122.46,37.79,2059,999,500001,1,1971,1.0
-122.46,37.78,3429,1584,500001,1,1971,3.0
-122.47,37.78,1485,880,307100,1,1972,1.0
-122.47,37.78,2635,1302,416700,1,1971,2.0
-122.47,37.79,2844,1380,500001,1,1971,2.0
-122.47,37.79,437,194,500001,1,1971,1.0
-122.47,37.79,2383,990,483300,1,1971,1.0
-122.47,37.78,2388,1078,443300,1,1971,2.0
-122.47,37.78,1941,955,396400,1,1971,1.0
-122.48,37.78,2835,1674,375000,1,1975,2.0
-122.48,37.79,4683,2246,457800,1,1971,4.0
-122.48,37.78,3371,1738,335300,1,1979,3.0
-122.49,37.78,3028,1704,322900,1,1991,3.0
-122.49,37.78,3304,1783,352200,1,1977,3.0
-122.48,37.79,1647,546,500001,1,1971,1.0
-122.49,37.79,3146,1143,500001,1,1971,1.0
-122.49,37.79,2488,805,500001,1,1971,1.0
-122.46,37.78,4140,2030,376800,1,1971,3.0
-122.46,37.78,2632,1364,441700,1,1971,2.0
-122.46,37.78,2051,1400,375000,1,1971,2.0
-122.46,37.78,3088,1636,360700,1,1971,2.0
-122.46,37.77,3193,2099,402900,1,1971,2.0
-122.47,37.77,2241,1042,398400,1,1971,1.0
-122.47,37.78,2275,1166,421300,1,1971,1.0
-122.47,37.78,2169,1220,446900,1,1971,2.0
-122.47,37.78,2951,1448,422400,1,1971,2.0
-122.47,37.78,3021,1479,414600,1,1971,2.0
-122.47,37.78,2042,1153,404700,1,1971,1.0
-122.47,37.77,3143,1350,366700,1,1971,2.0
-122.48,37.78,3047,1427,337200,1,1971,2.0
-122.48,37.78,2666,1362,393800,1,1971,2.0
-122.48,37.77,2556,1202,348500,1,1971,2.0
-122.48,37.78,2159,1111,346400,1,1973,1.0
-122.48,37.78,2910,1508,311400,1,1971,2.0
-122.49,37.78,2695,1505,329100,1,1976,2.0
-122.49,37.78,3440,1663,356300,1,1971,2.0
-122.49,37.77,2342,1170,369200,1,1971,1.0
-122.5,37.77,2433,1070,359500,1,1971,1.0
-122.49,37.78,2050,1109,318500,1,1971,1.0
-122.49,37.78,2723,1419,328400,1,1981,2.0
-122.49,37.78,2176,1040,500001,1,1974,1.0
-122.5,37.78,1922,1049,348500,1,1973,1.0
-122.5,37.77,1769,1032,324700,1,1971,1.0
-122.5,37.77,2299,1252,336700,1,1971,1.0
-122.5,37.77,2739,1312,322900,1,1971,2.0
-122.5,37.78,2646,1418,332800,1,1977,2.0
-122.51,37.78,2564,1056,351100,1,1978,1.0
-122.51,37.78,2496,1201,342200,1,1976,1.0
-122.55,37.79,2131,1229,322200,0,1991,2.0
-122.47,37.81,6927,4715,500001,1,1978,5.0
-122.5,37.79,8,13,500001,1,1971,1.0
-122.54,37.72,2975,1453,318900,0,2006,3.0
-122.42,37.72,4219,3549,212800,1,1981,4.0
-122.36,37.72,479,355,180400,1,2013,1.0
-122.39,37.74,126,37,225000,1,1971,1.0
-122.4,37.75,54,23,225000,1,1997,1.0
-122.38,37.71,1088,558,207100,1,1976,1.0
-122.4,37.71,1649,1183,223700,1,1976,1.0
-121.28,37.96,1942,1618,52500,0,1995,2.0
-121.28,37.95,1200,1448,52500,0,1974,1.0
-121.28,37.95,1026,1109,63300,0,1977,1.0
-121.29,37.96,888,630,112500,0,1971,1.0
-121.29,37.96,287,154,75000,0,1971,1.0
-121.29,37.95,761,438,87500,0,2007,1.0
-121.3,37.95,674,575,45000,0,2014,1.0
-121.29,37.95,107,167,22500,0,1971,1.0
-121.3,37.96,1212,1202,76800,0,1999,1.0
-121.31,37.96,1112,583,77600,0,1975,1.0
-121.29,37.97,1610,1025,110200,0,1971,1.0
-121.29,37.96,1778,1237,103100,0,1975,2.0
-121.29,37.96,1669,1340,92300,0,1973,2.0
-121.3,37.96,2668,1398,110400,0,1992,3.0
-121.3,37.96,1475,736,105100,0,1971,1.0
-121.3,37.96,1354,679,97400,0,1971,1.0
-121.31,37.96,2654,1157,107600,0,1971,1.0
-121.31,37.96,1829,694,92600,0,1971,1.0
-121.28,37.97,2348,1455,66000,0,1976,2.0
-121.27,37.96,1624,1805,61300,0,1980,1.0
-121.27,37.95,557,573,59000,0,1980,1.0
-121.27,37.95,1318,1368,54600,0,1971,1.0
-121.27,37.94,512,676,52000,0,1985,1.0
-121.28,37.94,1406,1489,56800,0,1979,1.0
-121.28,37.94,1766,1406,52700,0,1975,1.0
-121.29,37.95,288,272,42500,0,1971,1.0
-121.29,37.94,2827,2037,63800,0,1983,2.0
-121.32,37.95,964,742,43000,0,1983,1.0
-121.31,37.94,375,323,45000,0,1982,1.0
-121.3,37.94,452,412,60800,0,1983,1.0
-121.3,37.94,24,23,67500,0,1971,1.0
-121.32,37.94,40,64,55000,0,1987,1.0
-121.31,37.96,1938,788,118400,0,1971,1.0
-121.32,37.96,1700,922,87200,0,1976,1.0
-121.32,37.96,1832,975,88100,0,1977,1.0
-121.33,37.96,1619,906,80300,0,1981,1.0
-121.34,37.96,1839,2010,59400,0,1996,1.0
-121.32,37.95,747,338,62100,0,1987,1.0
-121.32,37.96,123,50,50000,0,2018,1.0
-121.34,37.97,2493,1203,94600,0,1990,1.0
-121.34,37.96,2830,1554,113700,0,2000,2.0
-121.35,37.97,3656,1698,93900,0,1990,2.0
-121.36,37.96,614,227,247400,0,1991,1.0
-121.35,37.96,1343,462,189900,0,2002,1.0
-121.32,37.98,3247,1737,94100,0,1986,2.0
-121.33,37.98,3113,1746,84600,0,1987,2.0
-121.33,37.97,3166,1351,91600,0,1985,2.0
-121.32,37.97,2270,1097,87800,0,1977,1.0
-121.32,37.97,2453,1093,88800,0,1980,1.0
-121.33,37.96,1727,730,92600,0,2003,1.0
-121.33,37.97,1511,721,87400,0,1980,1.0
-121.33,37.97,1953,999,90800,0,1987,1.0
-121.31,37.98,3386,1228,141500,0,1976,2.0
-121.3,37.97,2980,1128,113600,0,1971,2.0
-121.31,37.97,1824,720,183700,0,1981,1.0
-121.31,37.97,2604,988,123100,0,1978,1.0
-121.29,37.98,625,533,65400,0,1981,1.0
-121.29,37.97,2995,1392,98800,0,1971,2.0
-121.29,37.98,2501,1171,76700,0,1974,2.0
-121.3,37.98,2373,990,98300,0,1976,1.0
-121.3,37.97,2259,766,105400,0,1971,1.0
-121.29,37.99,930,463,90600,0,1982,1.0
-121.29,37.99,1271,2019,81300,0,1993,2.0
-121.3,37.99,2375,1167,87500,0,1985,1.0
-121.3,37.98,3375,1388,93800,0,1984,2.0
-121.28,37.99,495,284,55700,0,1981,1.0
-121.26,37.98,3274,2050,55700,0,1991,3.0
-121.27,37.98,2608,1322,70000,0,1980,2.0
-121.27,37.98,1005,492,72800,0,1980,1.0
-121.28,37.98,941,414,69900,0,1971,1.0
-121.29,37.99,965,498,75200,0,1978,1.0
-121.27,37.97,1023,550,54400,0,1984,1.0
-121.26,37.96,527,367,63600,0,1980,1.0
-121.27,37.96,948,749,52700,0,1980,1.0
-121.27,37.96,583,310,54200,0,1971,1.0
-121.26,37.98,1633,885,54200,0,1982,1.0
-121.25,37.98,1765,1056,48300,0,1984,1.0
-121.26,37.97,1189,891,50500,0,1992,1.0
-121.25,37.97,1288,846,63100,0,1989,1.0
-121.26,37.96,940,690,62300,0,1980,1.0
-121.26,37.97,2398,1143,69800,0,1982,1.0
-121.25,37.97,855,716,75000,0,1982,1.0
-121.26,37.96,1511,892,63500,0,1988,1.0
-121.25,37.95,1703,1208,55300,0,1983,1.0
-121.26,37.95,819,677,59300,0,1979,1.0
-121.26,37.95,1841,1368,62000,0,1984,1.0
-121.27,37.96,461,382,54000,0,1982,1.0
-121.26,37.96,535,335,62800,0,1983,1.0
-121.25,37.96,2205,1730,68300,0,1997,1.0
-121.24,37.96,874,788,57700,0,1994,1.0
-121.25,37.95,2001,1384,62200,0,1977,1.0
-121.24,37.95,361,169,63800,0,1987,1.0
-121.25,37.94,1509,967,65900,0,1993,1.0
-121.24,37.94,2232,1857,113600,0,2018,1.0
-121.24,37.93,1185,960,65000,0,2002,1.0
-121.25,37.94,964,782,55900,0,1995,1.0
-121.25,37.93,1673,1734,48300,0,1992,1.0
-121.26,37.93,2109,2248,53000,0,1990,2.0
-121.26,37.94,1610,1409,51700,0,1980,1.0
-121.27,37.93,1451,1413,61200,0,1999,1.0
-121.28,37.94,2680,2188,56700,0,1988,2.0
-121.28,37.92,499,451,60300,0,1987,1.0
-121.28,37.94,2806,2268,57700,0,1983,2.0
-121.29,37.93,2488,1854,59100,0,1986,2.0
-121.29,37.93,1438,1294,61800,0,1999,1.0
-121.28,37.93,1491,1223,67800,0,2000,1.0
-121.28,37.92,1061,851,61600,0,1993,1.0
-121.29,37.92,1096,1175,73100,0,2011,1.0
-121.28,37.91,820,576,65900,0,1992,1.0
-121.31,37.93,1556,1140,81400,0,2002,1.0
-121.3,37.92,3308,3201,73900,0,1995,3.0
-121.24,37.98,450,236,80400,0,1990,1.0
-121.24,37.97,886,517,67200,0,1976,1.0
-121.24,37.96,1175,951,57700,0,1986,1.0
-121.23,37.96,2351,1591,57200,0,1986,2.0
-121.23,37.96,2204,1277,59200,0,1979,1.0
-121.23,37.95,811,514,89200,0,1987,1.0
-121.22,37.97,1514,1121,58400,0,1986,1.0
-121.22,37.96,1737,1177,56400,0,1993,1.0
-121.22,37.96,1484,1163,72100,0,1992,1.0
-121.25,37.92,2109,1742,66000,0,2004,1.0
-121.23,37.92,590,315,85700,0,1995,1.0
-121.36,38.0,4535,1562,225800,0,2006,3.0
-121.35,38.0,3564,1539,152400,0,2001,2.0
-121.35,38.0,1649,732,123800,0,2017,1.0
-121.37,38.01,2430,1016,242000,0,2008,1.0
-121.35,38.01,2682,1520,94400,0,2008,2.0
-121.36,38.01,926,451,173300,0,2007,1.0
-121.36,38.01,2178,1192,87100,0,2007,2.0
-121.36,38.01,1080,507,166900,0,2007,1.0
-121.34,38.01,2033,1114,175000,0,2006,1.0
-121.33,38.01,1612,630,155100,0,1996,1.0
-121.34,38.0,3877,1642,129200,0,1991,2.0
-121.33,38.0,4474,2177,98900,0,1991,3.0
-121.33,38.01,1383,531,151900,0,1987,1.0
-121.32,38.01,1903,919,96400,0,2003,1.0
-121.32,38.01,391,171,102800,0,1987,1.0
-121.32,38.0,1795,1114,101500,0,2002,1.0
-121.32,38.0,2105,781,87500,0,2001,2.0
-121.33,38.0,3731,1679,119600,0,2009,3.0
-121.33,37.99,4472,1837,175900,0,2008,4.0
-121.34,37.99,4487,2195,194600,0,2012,3.0
-121.34,37.99,3111,1178,234700,0,2009,1.0
-121.31,37.99,3103,3061,110300,0,2008,3.0
-121.32,37.98,1591,1916,94600,0,2003,2.0
-121.33,37.98,2370,1129,176500,0,2014,1.0
-121.33,37.98,1564,643,150000,0,2013,1.0
-121.36,37.99,1801,684,134900,0,2015,1.0
-121.34,37.98,2628,1158,191700,0,2015,1.0
-121.33,38.02,2854,1109,136400,0,1990,1.0
-121.34,38.02,4375,2038,133800,0,1993,2.0
-121.33,38.02,1466,608,162100,0,1992,
-121.33,38.02,1964,915,119800,0,1986,1.0
-121.34,38.03,4213,2071,130800,0,2003,3.0
-121.33,38.03,1708,906,130600,0,2004,1.0
-121.36,38.04,2477,1234,162100,0,2019,1.0
-121.35,38.04,4303,2206,159100,0,2018,2.0
-121.35,38.04,6217,3771,146000,0,2011,4.0
-121.36,38.04,2167,1290,148200,0,2014,1.0
-121.34,38.05,667,267,244700,0,2007,1.0
-121.34,38.04,3295,2279,146400,0,2007,2.0
-121.33,38.04,1933,965,142700,0,2008,1.0
-121.33,38.03,629,635,126700,0,2013,1.0
-121.32,38.03,4045,1862,143100,0,2007,2.0
-121.33,38.04,2903,1325,145600,0,2008,1.0
-121.33,38.04,1421,657,153900,0,2013,1.0
-121.35,38.03,1904,895,155700,0,2015,1.0
-121.34,38.03,2707,1200,133500,0,2011,1.0
-121.35,38.02,1665,1301,132300,0,2007,1.0
-121.35,38.03,3158,1596,131300,0,2007,2.0
-121.36,38.03,2356,1378,138800,0,2009,1.0
-121.35,38.02,3583,2183,140700,0,2008,2.0
-121.36,38.02,2229,1010,206100,0,2018,2.0
-121.36,38.03,3461,1518,78700,0,2016,3.0
-121.32,38.04,249,167,92800,0,1993,1.0
-121.31,38.03,3050,1743,105300,0,1999,2.0
-121.32,38.03,2474,1947,98400,0,1998,2.0
-121.32,38.02,2851,1544,99100,0,1997,2.0
-121.31,38.03,4893,3036,110000,0,2005,4.0
-121.29,38.0,4038,3440,112300,0,2011,4.0
-121.31,37.99,3135,1650,105300,0,2000,2.0
-121.3,38.0,3706,3785,100000,0,2000,4.0
-121.3,38.01,2289,1215,100000,0,1994,1.0
-121.3,38.0,2918,1338,116200,0,1996,2.0
-121.31,38.0,2097,977,108400,0,1988,1.0
-121.31,38.0,908,306,131900,0,2004,1.0
-121.31,38.02,4157,2734,92100,0,1999,3.0
-121.3,38.01,2547,1547,95500,0,1993,1.0
-121.32,38.02,3251,1890,104800,0,2000,2.0
-121.31,38.01,2101,1304,101600,0,2001,2.0
-121.31,38.01,2575,1367,90500,0,2001,2.0
-121.3,38.04,2668,1713,117600,0,2015,1.0
-121.3,38.03,1014,712,102800,0,2010,1.0
-121.3,38.03,1409,782,107700,0,2013,1.0
-121.29,38.04,2128,1860,97300,0,2007,1.0
-121.29,38.03,4356,1629,91100,0,2007,3.0
-121.28,38.03,3585,2769,94100,0,2012,2.0
-121.29,38.03,2021,1615,111300,0,2016,1.0
-121.28,38.03,826,684,107400,0,2012,1.0
-121.29,38.02,2006,1849,99000,0,2011,1.0
-121.3,38.02,2717,3343,106300,0,2007,2.0
-121.3,38.03,2866,1404,95000,0,2012,2.0
-121.3,38.02,1515,491,87500,0,2019,1.0
-121.29,38.0,1392,1784,124500,0,2019,1.0
-121.29,38.01,6403,3327,137900,0,2021,4.0
-121.28,38.02,1868,1258,95900,0,2015,1.0
-121.29,38.01,69,50,120800,0,2013,1.0
-121.27,38.05,378,164,82800,0,1997,1.0
-121.27,38.02,342,138,155000,0,1991,1.0
-121.3,38.05,122,62,112500,0,1971,1.0
-121.25,38.05,1967,1035,106800,0,1998,1.0
-121.25,38.04,3080,1257,201800,0,1997,1.0
-121.25,38.01,2397,1053,112500,0,2007,2.0
-121.23,38.04,1829,677,247900,0,1991,1.0
-121.22,38.04,343,116,212500,0,1981,1.0
-121.25,38.03,2465,859,220700,0,1994,1.0
-121.22,38.0,1841,783,162100,0,1988,1.0
-121.24,38.01,1526,790,125000,0,2001,1.0
-121.25,38.0,446,182,135000,0,2002,1.0
-121.26,37.99,429,179,87500,0,1996,1.0
-121.24,38.0,1471,721,126800,0,1998,1.0
-121.23,37.99,523,226,153100,0,1985,1.0
-121.23,37.98,849,373,181300,0,1996,1.0
-121.2,37.97,440,270,157700,0,1984,1.0
-121.19,38.04,703,290,177100,0,1988,1.0
-121.16,38.03,253,201,156300,0,1995,1.0
-121.2,38.02,608,287,125000,0,1979,1.0
-121.18,37.99,2450,1459,130900,0,1992,2.0
-121.17,37.97,1374,769,130400,0,1995,1.0
-121.23,37.95,2081,1342,59000,0,1991,1.0
-121.19,37.93,1621,909,99700,0,1996,1.0
-121.23,37.94,268,77,150000,0,2003,1.0
-121.22,37.93,336,206,121400,0,2002,1.0
-121.22,37.95,1055,629,76900,0,1993,1.0
-121.18,37.96,411,193,146900,0,1988,1.0
-121.24,37.9,50,20,137500,0,2007,1.0
-121.26,37.88,465,256,158300,0,1981,1.0
-121.28,37.9,371,171,55700,0,1995,1.0
-121.27,37.88,968,664,83600,0,1980,1.0
-121.27,37.87,1010,678,104000,0,1989,1.0
-121.31,37.9,226,125,125000,0,1985,1.0
-121.29,37.89,161,1542,162500,0,1997,1.0
-121.29,37.87,488,308,103100,0,1994,1.0
-121.23,37.87,98,59,162500,0,1974,1.0
-121.49,37.94,1860,1848,162500,0,1992,1.0
-121.38,37.88,1158,1094,156300,0,1979,1.0
-121.47,38.13,3192,1768,123500,0,2010,2.0
-121.42,38.22,1507,868,96300,0,1988,1.0
-121.36,38.15,2051,878,185700,0,1981,1.0
-121.32,38.16,2049,1071,240800,0,2009,1.0
-121.32,38.13,3136,1327,186900,0,2018,2.0
-121.35,38.09,1706,923,147200,0,1991,1.0
-121.32,38.15,5428,2725,130100,0,2018,3.0
-121.23,38.12,393,134,178100,0,2001,1.0
-121.23,38.11,561,240,202800,0,1975,1.0
-121.23,38.09,633,236,230000,0,2000,1.0
-121.26,38.09,930,525,155000,0,1988,1.0
-121.3,38.09,335,154,175000,0,1992,1.0
-121.29,38.07,1185,533,204500,0,2002,1.0
-121.25,38.07,2103,1167,152800,0,1995,1.0
-121.29,38.14,836,303,127400,0,1996,1.0
-121.3,38.14,3507,1867,120700,0,2006,2.0
-121.29,38.14,2770,1409,101800,0,1989,2.0
-121.29,38.14,1500,674,110800,0,1989,1.0
-121.29,38.13,1008,453,113500,0,1992,1.0
-121.3,38.13,1004,470,116700,0,1996,1.0
-121.3,38.13,2864,1298,131800,0,2000,2.0
-121.29,38.15,4183,1886,175300,0,2000,2.0
-121.28,38.14,3278,1431,99500,0,1986,2.0
-121.27,38.14,3557,2659,86900,0,1990,3.0
-121.27,38.14,929,576,137500,0,1983,1.0
-121.28,38.14,2803,1223,128800,0,1985,2.0
-121.28,38.13,1892,804,143200,0,1975,1.0
-121.27,38.13,1081,437,114100,0,1971,1.0
-121.27,38.13,2402,1197,98200,0,1983,2.0
-121.28,38.13,3366,1916,125400,0,1991,2.0
-121.28,38.12,3268,1906,110700,0,1989,2.0
-121.27,38.12,2356,1043,108000,0,1979,1.0
-121.29,38.13,3168,1390,154800,0,2003,2.0
-121.3,38.13,2256,937,153700,0,1997,1.0
-121.29,38.12,1534,741,132500,0,2005,1.0
-121.3,38.12,1792,767,229300,0,2012,1.0
-121.3,38.11,5979,2679,171700,0,2018,4.0
-121.27,38.11,3163,2106,103000,0,2012,3.0
-121.28,38.11,2974,1559,136800,0,2013,2.0
-121.27,38.11,2039,1178,120100,0,2008,1.0
-121.28,38.1,2432,1441,133100,0,2010,2.0
-121.29,38.1,1551,785,163300,0,2009,1.0
-121.27,38.13,2614,1862,70700,0,1984,2.0
-121.27,38.12,2232,1455,87800,0,1986,2.0
-121.26,38.13,1419,1226,68800,0,1985,1.0
-121.26,38.12,1818,1182,73800,0,1996,1.0
-121.25,38.13,1305,789,91100,0,1998,1.0
-121.26,38.11,2058,933,150900,0,2019,1.0
-121.26,38.11,2770,1611,115100,0,2015,2.0
-121.25,38.14,1174,464,133300,0,2007,1.0
-121.26,38.14,3371,1823,116800,0,2013,2.0
-121.27,38.13,2607,2016,82900,0,1988,2.0
-121.26,38.13,2549,2053,83100,0,1998,2.0
-121.24,38.22,2593,1365,113000,0,1995,1.0
-121.22,38.16,4411,2038,151200,0,1999,3.0
-121.28,38.17,1337,744,244200,0,2004,1.0
-121.32,38.21,2643,1455,146700,0,1996,1.0
-121.16,38.16,1953,999,122500,0,1992,1.0
-121.14,38.16,2591,1371,113900,0,2009,1.0
-121.06,38.25,651,301,200000,0,2010,1.0
-121.15,38.21,4176,2164,174200,0,2005,2.0
-121.05,38.14,3326,1544,166300,0,2004,2.0
-121.09,38.19,762,358,105000,0,2000,1.0
-121.19,38.13,2400,1085,165200,0,1996,1.0
-121.18,38.07,2333,1073,161100,0,2002,1.0
-120.97,38.0,1683,873,176900,0,1996,1.0
-121.05,37.93,2474,1649,156500,0,2006,1.0
-121.11,38.04,1083,471,187500,0,1991,1.0
-121.09,38.03,2064,1021,152200,0,2002,1.0
-121.12,38.0,683,505,158900,0,1987,1.0
-120.99,37.8,2564,1198,113400,0,1991,2.0
-121.0,37.8,4030,2248,141300,0,2010,2.0
-120.98,37.79,2458,1227,110900,0,2003,1.0
-120.97,37.84,2368,1231,141900,0,1995,1.0
-120.96,37.77,2262,1156,157600,0,1991,1.0
-121.04,37.78,2916,1466,200000,0,1991,2.0
-121.06,37.86,1713,1258,169400,0,1999,1.0
-121.13,37.74,677,523,97100,0,1992,1.0
-121.13,37.74,409,244,90900,0,1995,1.0
-121.12,37.73,1107,573,102200,0,1988,1.0
-121.13,37.74,2376,1175,134600,0,2002,1.0
-121.13,37.73,1126,667,125900,0,1983,1.0
-121.11,37.74,3886,1605,182700,0,2012,2.0
-121.1,37.8,1853,958,149000,0,1988,1.0
-121.11,37.76,2606,1252,192100,0,2001,1.0
-121.16,37.73,4956,3006,139000,0,2016,3.0
-121.25,37.76,2430,1292,182400,0,2001,1.0
