price,bedrooms,bathrooms,sqft_living,ocean_proximity,yr_changed,latitude,longitude
500000,3,2.5,2840,0,1994,47.6832,-121.915
365000,4,1.75,3080,0,1982,47.498,-122.321
724000,2,1.0,1560,0,1942,47.7006,-122.386
890000,4,2.75,3220,0,1994,47.7128,-122.083
431000,4,2.5,1450,0,1902,47.5985,-122.298
242000,2,1.0,960,0,1947,47.4122,-122.267
415000,4,2.5,2670,0,1999,47.4292,-122.328
727160,7,3.75,2310,0,1984,47.6781,-122.376
1110000,4,3.25,3520,0,1978,47.5572,-122.147
265000,2,1.75,1090,0,1970,47.3794,-122.32
519000,3,1.75,2000,0,1903,47.6805,-122.366
262000,4,1.5,1840,0,1965,47.406,-122.318
1190000,4,2.5,3160,0,1965,47.5472,-122.233
295000,3,1.75,1520,0,1992,47.35,-122.037
615000,3,1.75,2110,0,1978,47.7701,-122.138
1100000,4,2.75,3410,0,1958,47.5718,-122.406
575000,4,2.5,2630,0,1992,47.5662,-122.0
388000,3,1.75,1350,0,1999,47.6965,-122.35
750500,4,2.5,2860,0,1989,47.6923,-122.2
527500,3,1.75,2310,0,1977,47.5406,-122.066
503000,3,2.0,2590,0,1988,47.4088,-122.055
1047000,4,3.5,3500,0,2000,47.628,-122.299
325000,2,1.0,800,0,1953,47.5359,-122.367
402000,3,1.75,1580,0,1947,47.7192,-122.32
370000,3,1.5,1560,0,1927,47.7024,-122.35
329950,3,1.0,1750,0,1956,47.4596,-122.343
135000,2,1.0,600,0,1989,47.5,-122.317
482500,4,3.0,1630,0,1990,47.7168,-122.308
259000,4,1.5,1260,0,1955,47.433,-122.292
210000,3,2.25,2140,0,1978,47.306,-122.379
459000,4,2.75,2790,0,2000,47.4362,-122.109
375000,3,1.75,2530,0,1977,47.3913,-122.121
295000,3,2.25,1330,0,1974,47.5102,-122.364
910000,3,2.0,2700,0,1962,47.6731,-122.327
470000,4,1.0,1740,0,1932,47.5651,-121.902
565000,4,2.0,2070,0,1940,47.5092,-122.386
339950,4,2.25,2670,0,1955,47.4666,-122.326
547000,5,3.0,2200,0,1971,47.7726,-122.111
125000,2,1.0,810,0,1942,47.5033,-122.358
2300000,4,4.75,3970,0,1928,47.6312,-122.366
348000,3,2.5,2370,0,1979,47.4091,-122.331
175000,3,1.0,1460,0,1961,47.3762,-122.219
439950,3,2.5,1770,0,1990,47.5631,-122.397
230000,3,1.0,1120,0,1934,47.447,-122.482
207000,3,2.5,1520,0,2005,47.5245,-122.33
320000,5,2.5,3020,0,1978,47.3392,-122.131
1089000,5,3.25,5600,0,1988,47.7341,-122.102
510000,4,1.5,1320,0,1954,47.7016,-122.199
730000,4,1.0,1870,0,1940,47.6437,-122.396
750000,3,3.75,2460,0,1976,47.7147,-122.373
237000,3,1.5,960,0,1962,47.3798,-122.306
560000,3,2.5,3440,0,1990,47.3895,-121.986
745000,3,2.75,3010,0,1970,47.6392,-122.108
1825000,3,3.75,6030,0,1991,47.6055,-122.21
180000,3,2.25,1990,0,1967,47.3822,-122.316
309950,3,2.25,1990,0,1967,47.3822,-122.316
715000,4,1.0,1710,0,1913,47.5569,-122.288
620000,4,2.25,1890,0,1918,47.6649,-122.337
330000,3,2.5,1990,0,1996,47.383,-122.305
525000,4,1.75,1600,0,1973,47.7111,-122.309
611000,6,2.5,3820,0,1974,47.5209,-122.052
294000,4,2.5,2210,0,1990,47.2647,-122.221
463000,3,1.75,2020,0,1975,47.7351,-122.183
320900,3,2.0,1770,0,1990,47.4087,-122.17
369950,4,2.5,2050,0,2005,47.5002,-122.15
565000,4,2.75,3130,0,1981,47.3535,-122.19
589500,4,1.5,3520,0,1929,47.5655,-122.315
400000,4,1.75,1810,0,1977,47.7681,-122.311
458000,3,2.25,2150,0,1977,47.6647,-122.149
436000,4,2.5,2495,0,2002,47.7243,-121.957
310000,3,2.0,1290,0,1950,47.5181,-122.257
398000,5,2.5,3004,0,2006,47.3801,-122.185
625000,4,2.25,2070,0,1977,47.697,-122.169
1005000,5,3.25,4050,0,1990,47.5465,-122.122
435000,2,1.0,960,0,1940,47.5378,-122.375
250000,3,2.25,1900,0,1961,47.3478,-122.298
430000,3,1.5,1450,0,1961,47.7725,-122.349
790000,4,3.5,2720,0,2014,47.5371,-122.388
1681000,5,5.25,4830,0,1998,47.5858,-122.247
250000,4,2.75,1920,0,1992,47.539,-122.356
1120000,5,1.5,2540,0,1954,47.5144,-122.393
383900,3,1.5,1600,0,1965,47.7471,-122.337
330000,4,2.5,2210,0,2004,47.35,-122.139
624000,3,2.5,2510,0,1975,47.7531,-122.14
383000,5,2.0,2280,0,1951,47.5672,-122.39
687000,4,3.25,4400,0,1993,47.1593,-121.957
558000,4,3.25,3160,0,1997,47.5153,-122.178
275000,3,2.0,1380,0,1971,47.5558,-122.27
687500,5,2.75,3320,0,1963,47.692,-122.166
275000,3,2.5,1870,0,1989,47.3065,-122.358
700000,3,3.5,3030,0,2011,47.5051,-122.381
342500,2,1.75,1210,0,1982,47.7078,-122.234
483500,4,2.5,2740,0,1995,47.74,-122.048
190000,3,1.75,1350,0,1912,47.5336,-122.278
300000,3,1.75,1350,0,1912,47.5336,-122.278
540000,3,2.0,1470,0,2007,47.6743,-122.316
140000,3,1.75,1270,0,1981,47.3563,-122.149
275000,4,1.75,1680,0,1959,47.4552,-122.202
370000,3,2.75,2120,0,1958,47.4923,-122.178
227000,2,1.0,1040,0,1937,47.7407,-122.347
312000,4,1.0,1730,0,1962,47.4586,-122.175
260000,2,1.0,1410,0,1918,47.5159,-122.258
797000,3,2.5,1370,0,2011,47.6375,-122.354
640000,6,2.0,2840,0,1948,47.7158,-121.966
605000,4,1.75,3280,0,1976,47.6728,-122.061
329950,3,2.25,2070,0,1987,47.403,-122.175
180000,2,1.0,960,0,1946,47.63,-121.9
220000,3,2.25,1470,0,1985,47.2725,-122.3
723000,4,2.25,2430,0,1928,47.5904,-122.389
375000,3,1.75,1430,0,1928,47.7218,-122.299
388000,3,1.75,1760,0,1962,47.4977,-122.358
249950,5,2.0,1730,0,1944,47.4953,-122.238
390000,5,1.75,2290,0,1965,47.7577,-122.358
705000,4,1.75,1690,0,1959,47.552,-122.219
590000,4,2.5,3220,0,1966,47.626,-122.12
292000,4,1.75,2130,0,1952,47.4629,-122.356
506000,3,2.5,2100,0,1990,47.2984,-122.144
907500,4,2.5,2770,0,1987,47.6599,-122.146
2271150,4,3.25,4040,0,1954,47.6155,-122.238
319500,4,2.75,2500,0,1907,47.523,-122.332
265000,5,1.75,1580,0,1913,47.5677,-122.29
237000,3,1.0,1130,0,1954,47.4363,-122.286
235000,5,1.0,1500,0,1966,47.4702,-122.281
740000,4,2.25,2230,0,1928,47.6464,-122.391
359000,3,1.5,1550,0,1978,47.7035,-122.34
334950,4,2.5,2230,0,1999,47.3533,-122.023
259950,2,1.0,790,0,1947,47.7159,-122.305
253000,4,2.5,2230,0,2006,47.3848,-122.1
561000,3,2.25,1710,0,2004,47.5498,-121.997
455000,2,1.5,1260,0,1941,47.6914,-122.288
675000,4,2.5,2420,0,1968,47.6001,-122.176
267000,3,1.5,1090,0,2014,47.4551,-122.175
368000,4,2.5,2689,0,2006,47.3799,-122.184
599995,3,1.0,1620,0,1928,47.6888,-122.347
342500,3,1.0,940,0,1966,47.7268,-122.229
252000,4,1.75,1940,0,1974,47.3215,-122.369
247200,3,1.0,1590,0,1961,47.2894,-122.188
910000,3,3.5,3020,0,2004,47.651,-122.409
419950,4,1.75,1870,0,1969,47.7482,-122.083
160000,3,1.0,880,0,1966,47.3056,-122.368
799950,4,3.5,3030,0,2014,47.7103,-122.109
400000,3,2.25,2140,0,1986,47.7267,-121.966
210000,5,2.0,2050,0,1956,47.4136,-122.333
475000,5,2.0,2050,0,1956,47.4136,-122.333
355900,3,2.5,2090,0,2008,47.3655,-122.017
420000,3,2.25,2520,0,1977,47.7728,-122.25
710000,4,2.5,2630,0,1977,47.5916,-122.166
518000,4,1.75,2560,0,1974,47.5952,-122.053
375000,3,1.0,1200,0,1937,47.6969,-122.368
185000,3,1.5,1010,0,1953,47.4238,-122.332
402000,3,2.5,1520,0,1986,47.6801,-122.161
585000,3,1.75,2170,0,1976,47.3694,-122.065
500000,4,2.0,1980,0,1910,47.6728,-122.379
1715000,4,2.5,3070,0,1927,47.6325,-122.29
1680000,5,3.5,5170,1,1998,47.7561,-122.271
570000,2,2.0,1140,0,2014,47.6205,-122.3
680000,8,2.75,2530,0,1901,47.6241,-122.305
345000,3,2.25,1690,0,1979,47.4492,-121.78
355000,4,2.5,2150,0,2010,47.3658,-122.019
390000,3,1.5,1180,0,1959,47.6133,-122.133
128000,3,1.0,1400,0,1969,47.3201,-122.398
448500,3,1.75,1300,0,1912,47.5457,-122.383
346000,3,1.75,1590,0,1953,47.754,-122.321
779000,3,1.75,1990,0,1941,47.65,-122.415
335000,3,1.75,1510,0,1976,47.7728,-122.258
1850000,4,3.25,2910,0,1914,47.616,-122.282
799990,3,2.5,2850,0,1994,47.6455,-122.04
1075000,3,2.5,2830,0,2001,47.7409,-122.198
371000,2,1.5,1110,0,2000,47.6711,-122.377
620000,4,2.5,1900,0,1967,47.6856,-122.168
343000,4,1.75,2290,0,1960,47.5045,-122.369
265000,3,1.0,1010,0,1969,47.4772,-122.144
1000000,5,2.5,4670,0,1998,47.63,-122.011
825000,3,2.5,3400,0,2015,47.7611,-122.372
889000,4,3.5,4070,0,2004,47.5805,-121.97
305000,3,2.25,1630,0,1977,47.3801,-122.166
407000,2,2.5,1700,0,1976,47.6655,-122.13
613000,5,2.5,2070,0,1967,47.626,-122.104
1637500,3,3.5,4660,1,1990,47.4418,-122.354
645000,3,3.75,2050,0,1910,47.6873,-122.332
1160000,4,3.5,4680,0,2005,47.5703,-122.165
610000,3,2.25,2320,0,1980,47.6645,-122.068
450000,3,2.5,3800,0,1994,47.3076,-122.397
300000,3,2.0,720,0,1947,47.5483,-122.36
1120000,5,2.75,4400,0,1963,47.7424,-122.263
418200,3,2.5,2260,0,1992,47.2704,-122.013
250000,3,2.5,1650,0,2004,47.4328,-122.196
619000,3,2.5,2560,0,2002,47.7614,-122.026
500000,4,3.0,3720,0,2014,47.5116,-122.144
465000,4,2.5,2590,0,1986,47.3714,-122.059
322000,4,1.0,1750,0,1942,47.4442,-122.081
276900,3,2.5,1620,0,1989,47.3617,-122.054
660000,3,2.25,1700,0,1990,47.6965,-122.197
480000,3,2.5,2450,0,1990,47.4665,-122.122
925000,3,1.75,1610,0,1951,47.6272,-122.208
825000,3,3.0,3730,0,1979,47.5814,-122.122
326000,2,1.0,1210,0,1940,47.7376,-122.322
205000,3,1.0,1300,0,1959,47.3352,-122.297
150000,2,1.0,850,0,1950,47.2959,-122.377
593567,3,2.5,1770,0,2005,47.6658,-122.084
440000,3,2.5,2060,0,1987,47.7571,-122.141
751000,3,2.5,3090,0,1992,47.588,-122.079
295000,2,1.75,1050,0,1925,47.4727,-122.2
422500,3,2.0,1300,0,1988,47.6923,-122.332
480000,3,1.0,1160,0,1959,47.6112,-122.128
890900,4,2.5,3420,0,2006,47.5416,-121.998
672500,4,2.75,2620,0,2000,47.5965,-122.038
605000,4,1.5,1880,0,1926,47.6835,-122.347
1675000,5,3.25,4560,0,1963,47.6291,-122.226
565000,4,2.5,2330,0,1987,47.6269,-122.03
725000,4,1.75,2350,0,1979,47.5634,-122.087
640000,3,3.0,1560,0,2006,47.6604,-122.352
253750,4,1.0,1380,0,1939,47.3846,-122.226
799950,6,2.75,3040,0,1958,47.4488,-122.356
595000,4,1.5,1350,0,1959,47.5807,-122.196
850000,4,2.5,3180,0,1977,47.567,-122.212
366000,3,2.5,1790,0,2009,47.7344,-121.965
715000,4,3.0,1986,0,1922,47.5374,-122.39
300000,4,2.5,2400,0,1992,47.2944,-122.371
960000,4,3.0,4590,0,1981,47.7234,-122.372
812000,3,2.0,1970,0,1913,47.6762,-122.354
234950,3,1.0,1360,0,1977,47.3422,-122.053
656500,4,2.0,2710,0,1919,47.6756,-122.305
255000,2,1.5,920,0,1995,47.7081,-122.342
538000,3,2.75,2000,0,1960,47.565,-122.116
260000,3,2.25,1920,0,1961,47.412,-122.195
546200,3,2.5,2678,0,1998,47.738,-122.235
280500,3,1.0,1220,0,1952,47.5387,-122.294
295000,3,1.75,1440,0,1979,47.5329,-122.354
700000,4,1.75,2420,0,1900,47.6209,-122.302
560000,3,2.0,2090,0,1992,47.7296,-122.199
912000,4,2.75,4030,0,1997,47.5651,-122.034
437000,3,1.75,1310,0,1976,47.6844,-122.111
447000,3,2.5,1800,0,2003,47.7631,-122.149
500000,4,1.0,1160,0,1913,47.5175,-122.201
508300,3,1.0,1160,0,1930,47.6844,-122.306
485000,3,1.5,1870,0,1962,47.7045,-122.281
540000,7,5.75,3700,0,1984,47.7393,-122.289
356000,3,2.25,2280,0,1977,47.4419,-122.133
525000,4,2.0,1720,0,1949,47.6765,-122.287
962800,4,2.75,3630,0,1999,47.6378,-122.066
315000,4,2.5,2040,0,2003,47.3918,-122.185
525000,3,2.25,1750,0,2001,47.6722,-122.391
325000,2,2.25,1550,0,2007,47.5398,-122.369
965800,4,1.75,2500,0,1966,47.6304,-122.205
550000,4,1.0,1440,0,1924,47.5694,-122.385
182200,4,1.0,1130,0,1929,47.4939,-122.3
315000,3,1.0,1210,0,1958,47.5389,-122.353
500000,2,1.0,960,0,1900,47.6755,-122.367
480000,5,2.5,2160,0,1998,47.5381,-121.872
1690000,3,1.75,3400,0,1957,47.6569,-122.273
525000,5,3.25,3960,0,1989,47.3984,-122.055
407500,4,2.5,1900,0,1988,47.7776,-122.352
443000,4,3.0,2620,0,1987,47.3067,-122.116
1256500,4,2.5,3150,0,1966,47.5309,-122.224
642000,3,1.0,1040,0,1924,47.6461,-122.356
520000,3,1.75,1540,0,1964,47.6707,-122.156
750000,3,2.0,1820,0,1941,47.5845,-122.395
855000,5,1.5,1930,0,1929,47.6401,-122.303
275000,4,1.0,1430,0,1934,47.5372,-121.744
265000,5,2.75,2920,0,1911,47.3072,-122.221
894400,3,2.5,3100,0,1991,47.6854,-122.048
546000,2,1.0,1200,0,1948,47.5321,-122.034
699950,2,2.5,2390,0,2007,47.7243,-122.032
435000,3,2.0,1270,0,1969,47.7247,-122.181
259500,4,1.5,1300,0,1970,47.4179,-122.181
359950,4,3.25,2290,0,2007,47.3833,-122.037
517000,3,1.75,1740,0,2009,47.617,-122.058
579000,3,1.0,1590,0,1948,47.5509,-122.261
525000,4,2.0,2420,0,1967,47.6899,-122.122
320000,4,2.5,2130,0,1978,47.4068,-122.175
635000,4,1.75,1950,0,1969,47.6196,-122.139
400000,4,2.5,2150,0,1998,47.4644,-122.151
455000,3,1.75,1270,0,1968,47.6711,-122.148
572000,3,1.75,1850,0,1908,47.6144,-122.067
650000,2,1.5,1440,0,1956,47.7608,-122.118
162500,3,1.5,1390,0,1967,47.3369,-122.275
400000,2,2.5,1340,0,2008,47.6858,-122.102
268300,3,1.0,1190,0,1968,47.77,-122.264
989000,6,4.5,3830,0,2004,47.6404,-122.361
342000,3,1.75,1780,0,1981,47.4627,-122.168
315000,4,2.5,3130,0,2006,47.3837,-122.099
485000,4,2.75,1830,0,1979,47.733,-122.22
277500,4,2.5,2550,0,1976,47.3165,-122.386
1295000,4,3.5,3790,0,1998,47.6587,-122.022
385000,4,1.75,1800,0,1912,47.5312,-122.04
426000,2,1.0,1630,0,1947,47.7092,-122.291
310000,4,2.0,1870,0,1956,47.7155,-122.315
449000,4,2.0,1870,0,1956,47.7155,-122.315
375000,2,1.0,980,0,1919,47.5589,-122.29
1187500,3,2.25,2860,0,1976,47.6915,-122.273
468000,3,2.25,1470,0,1985,47.5674,-122.019
336000,1,1.0,1160,0,2000,47.5883,-122.311
392000,4,2.75,1940,0,1990,47.3701,-122.041
412500,4,2.25,1630,0,1977,47.7336,-122.19
545000,4,2.5,2755,0,2001,47.7394,-121.965
133000,5,2.0,1430,0,1947,47.5192,-122.266
440000,5,2.0,1430,0,1947,47.5192,-122.266
294450,4,2.25,1400,0,1961,47.7565,-122.305
335000,4,2.5,2520,0,1987,47.343,-122.316
362000,3,1.0,1290,0,1956,47.7641,-122.265
322000,3,1.75,1400,0,1977,47.725,-121.967
230500,2,1.0,740,0,1943,47.4793,-122.336
380000,4,2.0,1710,0,1950,47.5472,-122.3
292000,4,2.75,2414,0,2006,47.3046,-122.222
172500,3,1.0,1040,0,1954,47.4206,-122.316
784000,4,2.75,3540,0,1947,47.6467,-122.394
525000,4,2.75,2530,0,1942,47.6557,-122.197
600000,3,2.5,2320,0,2003,47.5391,-122.069
435000,3,2.5,2530,0,1989,47.371,-122.055
359900,5,2.75,2790,0,1965,47.4999,-122.165
700000,4,1.75,1950,1,1957,47.5121,-122.248
280000,3,2.0,1020,0,2009,47.5434,-122.375
655000,4,2.5,3110,0,1997,47.4898,-122.127
2480000,4,5.0,5310,0,1992,47.5515,-122.113
499950,3,2.5,2580,0,2001,47.2978,-122.376
540000,3,2.5,1380,0,2008,47.6148,-122.309
970000,4,2.75,3980,0,2002,47.6286,-122.064
330000,4,2.5,2080,0,1989,47.4252,-122.163
474000,3,1.75,1530,0,1978,47.6971,-122.13
670000,4,1.75,1930,0,1968,47.6158,-122.108
1300000,4,3.25,2330,0,1918,47.6264,-122.283
1160000,4,2.5,3860,0,1985,47.5517,-122.147
440000,4,2.5,2880,0,1988,47.439,-122.152
411000,2,2.5,1590,0,1997,47.6897,-122.175
500000,3,1.5,2150,0,1928,47.5733,-122.312
1335000,4,1.75,2300,1,1958,47.7308,-122.282
696000,6,3.25,2900,0,1977,47.6464,-122.401
465000,3,2.25,1970,0,1967,47.7651,-122.277
518000,4,2.5,1740,0,1976,47.6927,-122.124
251000,3,1.75,1220,0,1962,47.4887,-121.784
255000,3,2.0,1290,0,1978,47.3787,-122.169
319000,2,1.0,780,0,1924,47.7,-122.3
719000,4,2.75,2210,0,1926,47.6826,-122.311
1520000,5,3.5,5930,0,1996,47.5542,-122.097
322000,4,2.5,1950,0,2000,47.5066,-122.175
205000,4,1.0,1340,0,1970,47.2845,-122.267
229000,3,1.0,1590,0,1956,47.4936,-122.337
395000,3,2.25,1780,0,1960,47.7774,-122.35
183000,2,1.0,760,0,1980,47.3205,-122.33
583500,3,1.75,1720,0,1978,47.6928,-122.125
312000,3,2.5,2070,0,1917,47.2032,-121.964
539000,3,1.75,1790,0,1978,47.6989,-122.12
409000,4,2.75,3230,0,2002,47.3157,-122.251
510250,3,1.75,1400,0,1951,47.6913,-122.381
535000,2,2.0,1370,0,1952,47.652,-122.404
280000,3,2.5,1600,0,1996,47.3673,-122.017
286000,3,1.0,950,0,1958,47.5104,-122.166
710000,3,2.75,2210,0,1968,47.5619,-122.4
395000,2,1.0,930,0,1940,47.6915,-122.321
237500,2,1.0,810,0,1949,47.7389,-122.324
464000,3,2.0,1630,0,1912,47.5452,-122.379
495000,3,1.75,1770,0,1968,47.7218,-122.306
257500,1,1.0,710,0,1916,47.5621,-122.283
570000,4,3.5,3990,0,1999,47.3245,-122.38
362000,3,2.5,2310,0,1986,47.439,-122.135
640000,33,1.75,1620,0,1947,47.6878,-122.331
172500,3,1.0,1140,0,1972,47.2629,-122.275
596000,2,1.0,1040,0,1975,47.6809,-122.311
840000,4,2.5,2170,0,1980,47.5505,-122.152
1600000,3,2.25,3370,1,1980,47.7434,-122.263
435000,2,1.5,901,0,2001,47.6774,-122.325
251000,2,1.0,840,0,1949,47.7389,-122.326
282500,4,1.0,1650,0,1964,47.4991,-122.164
265000,3,2.25,1380,0,1987,47.3677,-122.091
330000,3,1.0,910,0,1969,47.6729,-122.064
435000,2,1.0,1230,0,1928,47.6797,-122.292
827235,3,1.75,1740,0,1948,47.6475,-122.409
249950,4,1.0,1290,0,1957,47.513,-122.358
400000,3,2.5,1950,0,1988,47.5647,-121.903
300499,4,2.5,2150,0,1990,47.259,-122.215
449000,4,2.0,1560,0,1959,47.6905,-122.305
500000,2,1.0,1120,0,1923,47.6588,-122.344
865000,3,1.5,1790,0,2014,47.6387,-122.207
899950,4,3.5,3290,0,2006,47.7074,-122.219
370000,4,1.0,1540,0,1961,47.7104,-122.213
442500,5,3.25,4240,0,1980,47.6472,-122.017
310000,3,1.0,1010,0,1973,47.5324,-121.763
1565000,4,2.75,2970,0,1986,47.6135,-122.213
245000,4,2.25,2190,0,1986,47.3241,-122.275
254950,2,1.0,700,0,1949,47.7492,-122.311
510000,6,4.5,3300,0,1980,47.6796,-122.104
299950,3,2.25,1370,0,1990,47.7372,-121.981
379950,4,2.5,2680,0,2011,47.3561,-122.056
350000,3,1.0,1390,0,1926,47.704,-122.343
300000,3,2.5,1700,0,2000,47.5418,-122.295
994000,3,2.25,2510,0,1932,47.6496,-122.391
315000,3,1.5,1700,0,1956,47.7384,-122.324
480500,4,2.5,2180,0,1968,47.7476,-122.086
373000,3,1.0,1770,0,1926,47.5546,-122.377
728000,4,2.5,3290,0,2003,47.5999,-121.976
415000,4,3.5,3040,0,2002,47.492,-122.225
427500,4,2.5,2460,0,2003,47.45,-122.121
339300,3,2.0,970,0,1972,47.6205,-122.063
313000,3,1.75,1320,0,1948,47.7412,-122.343
431500,3,3.5,1900,0,2008,47.544,-122.385
415000,3,1.5,1220,0,1950,47.6981,-122.341
490000,3,1.75,1470,0,1978,47.6975,-122.12
1425000,4,5.0,4630,0,2005,47.587,-121.966
275000,3,1.5,1400,0,1964,47.3768,-122.17
325000,2,1.0,1070,0,1942,47.5224,-122.35
1180000,5,3.75,3630,0,2004,47.6816,-122.199
690000,4,1.5,1970,0,1909,47.666,-122.332
410000,4,2.0,2010,0,2003,47.4234,-122.342
960000,4,2.5,2820,0,1952,47.5706,-122.403
299250,3,2.5,2530,0,1990,47.3073,-122.395
239000,2,1.0,710,0,1953,47.4379,-122.337
235000,2,1.0,1210,0,1949,47.5342,-122.36
587000,3,2.25,2370,0,1979,47.6364,-121.984
431000,4,2.5,2300,0,2001,47.5125,-122.192
1636000,3,2.5,3110,0,1946,47.6886,-122.276
285000,3,1.75,1990,0,1961,47.488,-122.221
778000,3,3.0,2630,0,1987,47.5481,-122.156
415000,3,1.0,1300,0,1958,47.611,-122.122
550285,2,1.75,1680,0,2004,47.7132,-122.032
910000,3,2.25,2180,0,1966,47.5358,-122.235
860000,3,2.5,2770,0,1991,47.5605,-122.115
765000,3,1.75,2120,0,2010,47.6666,-122.331
782000,4,2.5,2830,0,1979,47.6462,-122.191
525000,3,3.5,1370,0,2000,47.6511,-122.368
745000,3,2.5,2810,0,1995,47.4816,-121.701
470000,3,3.5,3520,0,2005,47.2416,-121.979
345000,3,1.75,1990,0,1963,47.5086,-122.252
279000,3,2.25,2070,0,1964,47.3431,-122.305
500000,3,1.5,1320,0,1951,47.7194,-122.371
237000,3,1.0,1300,0,1960,47.511,-122.172
200500,3,1.75,1260,0,1963,47.3713,-122.186
387500,4,1.75,2400,0,1957,47.4631,-122.362
392500,4,2.0,1950,0,1961,47.7074,-122.29
305000,3,2.0,1430,0,1957,47.4903,-122.178
981000,4,2.5,2110,0,2005,47.567,-122.151
680000,4,2.5,2980,0,1990,47.5814,-122.029
276000,4,2.5,2068,0,1976,47.3318,-122.281
655500,4,3.5,3380,0,2000,47.7741,-122.379
555000,5,2.75,2810,0,1964,47.6199,-122.141
235000,2,1.0,930,0,1930,47.4337,-122.329
325000,3,1.0,1300,0,1950,47.7465,-122.326
268950,3,1.0,1320,0,1943,47.4697,-122.351
264500,3,1.5,1580,0,1980,47.2932,-122.267
240000,3,2.5,1620,0,1987,47.3538,-122.301
819000,3,2.5,2750,0,2000,47.4376,-122.456
850000,2,1.5,2210,0,1951,47.6122,-122.288
294950,4,2.25,1740,0,1957,47.432,-122.276
693000,3,2.25,2120,0,1973,47.5574,-122.214
478000,4,2.5,2780,0,1989,47.509,-122.157
222000,2,1.0,830,0,1950,47.7234,-122.328
635000,4,2.5,2070,0,1996,47.5284,-122.173
469000,3,3.25,1390,0,2005,47.6735,-122.375
350000,4,2.5,2610,0,2005,47.3441,-122.04
180000,5,1.0,1460,0,1936,47.5039,-122.361
490000,4,2.25,3390,0,1964,47.461,-121.992
360000,3,1.5,1360,0,1911,47.6846,-122.345
630000,4,2.5,2807,0,1996,47.7449,-122.223
615000,4,1.0,1340,0,1931,47.6357,-122.373
279950,3,2.25,1340,0,1989,47.3563,-122.039
317000,3,1.0,1160,0,1952,47.7257,-122.329
618000,4,2.25,2470,0,1978,47.6936,-122.128
620000,5,1.75,2000,0,1962,47.5882,-122.117
345000,3,1.0,1110,0,1956,47.6977,-122.292
608000,3,1.5,2240,0,1952,47.6624,-122.336
325000,4,2.25,1920,0,1967,47.4315,-122.169
475000,3,1.75,2270,0,1968,47.4474,-122.144
154000,3,3.0,1530,0,1992,47.2861,-122.252
1190000,5,3.0,3330,0,1977,47.5485,-122.214
376950,4,2.5,2643,0,2012,47.3519,-122.173
500000,2,2.0,1250,0,1957,47.6526,-122.349
499950,3,2.5,3230,0,1964,47.682,-121.913
230000,3,1.0,880,0,1967,47.476,-122.151
652600,4,2.5,2220,0,2014,47.6956,-122.36
185000,3,1.75,1130,0,1978,47.307,-122.372
274950,3,1.0,1450,0,1958,47.4698,-122.264
447000,2,1.0,760,0,1920,47.5443,-122.382
129000,2,1.0,1150,0,1950,47.4492,-122.2
436000,5,3.0,2720,0,1969,47.4778,-122.146
825000,3,1.75,2080,0,1906,47.6717,-122.356
225000,3,1.0,1080,0,1952,47.2873,-122.251
265000,3,2.5,1890,0,1996,47.2886,-122.218
765000,3,1.5,1500,0,1984,47.6118,-122.284
509000,4,2.0,1960,0,1926,47.6545,-122.344
762450,4,1.75,2570,0,1958,47.5956,-122.172
465000,5,1.5,1830,0,1955,47.7488,-122.292
564000,3,1.75,1980,0,1910,47.554,-122.385
384500,2,1.0,1130,0,1942,47.5103,-122.386
415000,3,2.0,2010,0,1986,47.2133,-122.007
345000,2,1.75,1820,0,1948,47.7538,-122.327
465950,4,2.5,2340,0,2001,47.4896,-122.14
325000,3,1.75,1780,0,1979,47.617,-122.051
500000,3,1.75,1780,0,1979,47.617,-122.051
450000,4,2.5,2450,0,1978,47.5887,-122.064
475000,4,3.0,2410,0,1969,47.7202,-122.22
1346400,5,1.75,3380,0,1963,47.6395,-122.211
747000,3,1.5,1710,0,1920,47.6801,-122.305
395000,3,1.75,1740,0,1954,47.762,-122.362
505000,3,2.5,1995,0,2005,47.6025,-122.31
215000,3,2.0,1760,0,1947,47.3413,-122.29
775000,4,3.5,3970,0,2000,47.4614,-121.713
540000,4,2.5,3000,0,2013,47.4797,-122.126
392500,3,1.75,1540,0,1957,47.7762,-122.337
987000,3,2.0,2160,0,1951,47.6227,-122.207
1190000,3,2.0,2160,0,1951,47.6227,-122.207
252500,3,2.0,1810,0,1987,47.4619,-122.153
730000,3,3.5,2440,0,2000,47.589,-122.165
497300,6,2.75,3200,0,1953,47.492,-122.364
640000,4,2.5,2970,0,1998,47.7365,-122.037
580000,5,2.0,2290,0,1964,47.634,-122.119
377000,3,1.75,1820,0,1967,47.4616,-121.98
1280000,4,3.5,3010,0,1999,47.6341,-122.284
396500,3,1.5,1360,0,2003,47.6526,-122.384
300000,4,2.5,2080,0,1998,47.4909,-122.157
532000,3,1.0,1110,0,1946,47.6857,-122.378
579000,2,1.75,1560,0,2004,47.7128,-122.032
1400000,4,2.5,3520,0,1929,47.6429,-122.412
571000,5,1.75,2280,0,1949,47.4558,-122.362
301950,3,1.75,1370,0,1988,47.4824,-122.152
660000,3,3.0,2340,0,1925,47.6868,-122.348
455000,4,2.5,3170,0,2001,47.3179,-122.257
375000,3,1.75,1380,0,1986,47.7059,-122.341
470000,4,2.5,2700,0,1999,47.3753,-122.155
374990,3,2.5,1300,0,1983,47.7768,-122.268
